<expr>,ct.count,
/INDS/DC7/GUESTW0260,240967,
/INDS/ROSE/LOUNGE8348,240678,
/HUGO/KEAR/LBAREA9541,240656,
/LAU/DC2/HYBREN1698,240308,
/INDS/BK2/CHARIO9252,239915,
/INDS/2311/RESTAU2371,239103,
/JLL/NSH/PERKIN7553,238882,
/INDS/233/DOUBLE4775,238807,
/INDS/DART/HELIO95326,238711,
/INDS/NPB/NORTHL3753,238548,
/INDS/SD/LOCATI9359,238399,
/TISH/42/BLOOMB0354,237379,
/INDS/TYS/GUESTW2750,237083,
/INDS/PAL/AITOMA7043,236929,
/DD/ML/HOWARD5955,236770,
/INDS/STP/LOUNGE3034,236488,
/CARR/3033/THECRA2655,235894,
/INDS/SAN2/MANAGE0096,235828,
/INDS/TEM/OPTIMA1304,235803,
/LAU/CP/INSTIT5450,235100,
/SER/BUF2/GUESTW2140,235037,
/TISH/1230/INSTAN2098,234979,
/INDS/TOR2/MANAGE4542,234899,
/INDS/CM/GUESTW8941,234888,
/INDS/CHAR/VERYAB1263,234620,
/INDS/AUS3/BRIGHT3719,234562,
/OLI/CAR/TMC3029757,234498,
/DD/CH/BRIVO08313,234142,
/INDS/BOST/GRIFFI4216,234013,
/INDS/TOR2/GUESTW6446,233964,
/INDS/FSQ/BUILDZ3064,233757,
/SCC/350/WORLDL5846,233629,
/INDS/CH/THERAV8632,233244,
/TISH/CHI/BABARO0090,232929,
/INDS/PHI3/CLEARF1703,232826,
/CARR/POS/TELETY8985,232806,
/TISH/VAR/HOOK428399,232584,
/SCC/350/ASCEND2853,231952,
/INDS/MAN/ANDIUM0035,231747,
/INDS/GLEN/SIGNAT3210,230990,
/SER/MEM/GUESTW3180,230970,
/INDS/HOU2/MOMENT3051,230945,
/CARR/1701/SITEDT9605,230815,
/FOUR/LAND/MYEASY4933,230700,
/INDS/NYC5/KCSAST5948,230349,
/INDS/1PP/DATARA5634,230264,
/INDS/AUS3/GUESTW5359,229954,
/JLL/LIC/CONNEC6389,229887,
/INDS/1411/FROMCH9926,229424,
/INDS/LA1/MERITB7751,229216,
/INDS/FSQ/MYFINA0979,229196,
/INDS/STP/STANDA9698,229058,
/INDS/POR/GUESTW1619,228777,
/INDS/SD/MANAGE7831,228576,
/SER/NYC2/SEREND2416,227875,
/INDS/WC/UNUMGR9383,227652,
/INDS/DART/MACHIN1466,226520,
/INDS/BK/NICKEL9446,225919,
/VX/OAK/SPOTLE6898,225605,
/INDS/CLAY/GUESTW6560,225511,
/CARR/ER/SLBASS8828,225326,
/INDS/STP/CLICKL2086,224235,
/INDS/NYC7/BLACEL6333,223943,
/FOUR/LAND/THEEDU0070,223806,
/CC/NCE/KONANM2881,223657,
/TISH/CON/CHENUT5217,223523,
/SCC/350/METOPI4029,223313,
/INDS/1722/CAREER2965,223067,
/INDS/WC/MANAGE9299,223005,
/ES/MS/YESYES1573,222669,
/INDS/ABER/DIXA123972,221730,
/INDS/CLAY/CHROBI6343,221503,
/INDS/WM/ROBINH4342,221455,
/CARR/1325/SITEM2811,221009,
/INDS/1722/ALLIED0057,220993,
/INDS/1411/MANAGE2713,220992,
/INDS/2311/FOODEN3903,220915,
/CARR/DIA/SANDER9258,220833,
/JLL/CHES/REDVEC6860,220358,
/INDS/RAL2/EVOLUT4453,220128,
/INDS/PORT2/MANAGE1014,219913,
/INDS/CM/MANAGE7444,219860,
/INDS/PHX/CLUMIO0293,219760,
/TISH/AQWA/2MSTEC5191,219213,
/SER/ROCH/SEFCOR4063,219061,
/INDS/6060/MANAGE5622,218596,
/INDS/NYC5/TRUEBE5683,218323,
/INDS/1PP/OPUS3A9019,218015,
/VX/SA/SYNOPT1717,217642,
/INDS/1801/SWITCH8994,217178,
/INDS/2311/GUESTW4200,217045,
/INDS/AUS/TAUSYS2634,216761,
/CC/FW/GUESTW7862,216747,
/INDS/NPB/SAKI169756,216693,
/INDS/CHAR/PROPEL9954,216497,
/INDS/POR/MANAGE5970,216150,
/INDS/135/RIVERW8444,215839,
/INDS/CH/ARETEI3104,215638,
/INDS/PAL/DRUMWA0246,215565,
/INDS/TEM/MANAGE4747,215423,
/CARR/SFL/MANAGE2967,214295,
/VX/ARL/MANAGE8017,214283,
/INDS/DFM/SAFEGU2755,214151,
/INDS/CHAR/FULFIL9374,214130,
/INDS/SFL/NOVUSC0706,213862,
/INDS/CM/RIDICU5408,213852,
/INDS/PAS/BRIDGE9043,213594,
/INDS/DART/LOUNGE9374,213515,
/INDS/SD/62ABOV1264,213482,
/INDS/FSQ/TRAVEL0404,212889,
/OLI/CAR/QUICKL3535,212346,
/INDS/GLEN/GOODWO9252,211371,
/CC/PLA/LIBERT6757,210766,
/INDS/LA3/BLITZC0874,210629,
/TISH/1230/OMEGAP6599,210525,
/INDS/PAS/MICKWI1451,210370,
/INDS/HOU2/GRIDBE4281,209928,
/INDS/1411/ARRAYO7929,209925,
/INDS/1PP/HPINC35726,209876,
/INDS/NPB/WEONEI1064,209735,
/INDS/STP/THEPON4378,208677,
/TISH/1230/LOKAVA6995,208346,
/INDS/BEL/MANAGE9066,208228,
/INDS/CH/MANAGE6649,207818,
/INDS/IRV2/LOUNGE4681,207127,
/SCC/CM/ALTARD2279,207103,
/SER/KAN/ACOSTA7930,206642,
/INDS/MAN/WISHI32099,206598,
/TISH/AQWA/PORTON8682,206364,
/JLL/TYS/TOPSMA5025,205852,
/INDS/HUD/SOUTHE5345,205636,
/CARR/IND/HSISOL1643,205484,
/INDS/TOR/SPOTWO4930,205376,
/TISH/1230/GALILE2484,205374,
/INDS/PHX/ACCENT4961,205363,
/JLL/CHES/COEUSH3150,205342,
/SCC/1420/ACEPAR0209,205237,
/INDS/SFL/LEMOND1760,204998,
/JLL/NSH/DIGITA2099,204986,
/INDS/TOR/LIMELI5634,204841,
/INDS/NPB/ASSOCI9654,203975,
/SCC/350/ALLIUM0543,203779,
/INDS/SAN/MANAGE7579,203692,
/INDS/2311/LOUNGE0341,203444,
/HELIX/535/YOUNGA2349,203186,
/INDS/ARL2/HORVAT4660,203077,
/INDS/DC2/ACCOUN5719,203051,
/INDS/PIT2/TIER1P2495,202949,
/INDS/LA1/FOUNDA6073,202901,
/INDS/SAN2/LAVELL3115,202758,
/INDS/BLS/ROSADC4986,202293,
/INDS/TEM/VALORE7557,202163,
/INDS/BLS/BLACKC9131,201789,
/LAU/ET/LANDMA0513,201789,
/INDS/HUD/L52COM8740,201692,
/INDS/IRV/GUESTW8440,201243,
/INDS/PLA/BIRDDO5132,201064,
/INDS/IRV2/BRIX968235,200559,
/INDS/STP/ALBATR1603,200459,
/ARP/VAN/GANTNE5503,200449,
/INDS/WC/CRAWFO1231,200166,
/INDS/DART/DBIPRO8317,199929,
/INDS/1801/RENTFL4465,199815,
/INDS/PAL/MANAGE6827,199195,
/INDS/ARL2/STARRE1040,198630,
/INDS/LA3/MANAGE9950,198617,
/INDS/6060/DEVELO1870,198329,
/INDS/AUS/EPISOD8988,198151,
/INDS/DFM/NORTHT7326,198065,
/INDS/SAN/GUESTW5238,198059,
/FOUR/LAND/ELITEF3633,197976,
/INDS/NYC4/ILLUMI0985,197950,
/CARR/LIB/RBHASS8580,197637,
/TISH/42/MANAGE2929,197508,
/INDS/IRV2/ORANGE3334,197428,
/SER/KAN/LANDAD8785,197120,
/JLL/LIC/EVANSC8560,197072,
/INDS/PLA/MANAGE1030,196747,
/INDS/1PPC/MANAGE4044,196632,
/INDS/DART/BRANDC6587,196573,
/SER/MCK/DOCTOR6004,196357,
/HELIX/535/BELMON8320,196278,
/TISH/WIL/MANAGE7398,195834,
/INDS/NYC3/GUESTW1719,195713,
/CARR/1050/THEGEO4408,195693,
/INDS/PHX2/STUDYH5820,195626,
/CARR/TYS/WIFIGU8541,195625,
/HINE/HOU2/STOREG0738,195307,
/JLL/CHES/NIMBLD9550,195218,
/INDS/ARL/ADVANC0834,195174,
/VX/DEN/MANAGE4182,194681,
/CARR/1455/SSBREA6780,194194,
/TISH/DC/STUDIO7091,194119,
/INDS/CAM/MIRAKI8207,193931,
/INDS/BK/JAREDD8930,193815,
/MAY/WAU/JOHNCL7075,193806,
/FOUR/LAND/PAPERJ3486,193725,
/INDS/TYS/DATABR7851,193670,
/INDS/PAS2/CNTXTS3999,193582,
/INDS/PLA/MARKET2232,193493,
/CARR/LIB/HYLAND4447,192687,
/INDS/CARM/BOARDA3686,192625,
/INDS/SAN2/CURBER8621,192434,
/SER/RID/DASTUR3855,192118,
/INDS/FSQ/ESBEEH5307,191870,
/INDS/SEA2/MANAGE1831,191729,
/VX/DEN/GUESTW6253,191271,
/TISH/CHI/MANAGE1980,191028,
/TISH/CHI/ABCLEG0134,190991,
/TISH/595/MANAGE7889,190583,
/INDS/PLA/LVPR983611,190025,
/INDS/NYC6/ALDALY8011,189821,
/INDS/IRV/ENTERP2038,189732,
/INDS/135/QUILTS1588,189047,
/INDS/DED/POLLY79301,188910,
/INDS/PIT2/FARELL6149,188879,
/TISH/1230/MACRAE1841,188682,
/CARR/300/VARDAS1998,188553,
/INDS/323/LOUNGE0425,188453,
/INDS/CHAR/TILERE0533,188259,
/INDS/233/DESIGN9726,188214,
/INDS/SAN3/INCLOU8531,187422,
/INDS/FSQ/LOUNGE3907,187189,
/TISH/CON/FCPART3079,187174,
/INDS/GLEN/SARLAN7545,187025,
/INDS/PAS2/LUMOSL1167,186941,
/INDS/1801/GLOBAL9689,186811,
/CARR/KST/THERIS2909,186756,
/INDS/DC2/CONSUL0782,186726,
/INDS/FSQ/NETAPP0614,186705,
/INDS/NYC8/OCTANE7227,186516,
/INDS/SLC2/MULTIV1980,186481,
/INDS/DC4/BIZNOW5692,186470,
/CARR/SFL/ACUITY9474,186420,
/INDS/TEM/AMERIC3428,186412,
/HUGO/KEAR/SOLARP9798,186371,
/INDS/ROSE/SHUYIN0090,186134,
/INDS/135/RUBRIK9243,185982,
/INDS/RAL2/LOUNGE2286,185934,
/ES/SM/PATRIC3983,185927,
/INDS/MIN1/MRETS20647,185905,
/INDS/AUS3/SS57397165,185892,
/WB/CH/WORKBE3349,185872,
/TISH/42/KINEOC3997,185457,
/INDS/JC/KOOPTE7238,185107,
/JLL/15/BRIGHT7016,185019,
/INDS/1801/SUSTAI5174,184832,
/TISH/1230/HHGLOB3203,184553,
/INDS/DED/MOWER25586,184122,
/VX/BETH/CRYPTY2573,183840,
/INDS/1411/TAKE3T6500,183794,
/SCC/CM/EQOFFI1972,183624,
/INDS/PAL/LONGTA1992,183201,
/KILN/PC/BRYANJ1184,183182,
/INDS/ROSE/MANAGE9431,182994,
/TISH/CON/RVTECN6673,182518,
/FUSE/PRO/BIGMTR3302,182229,
/INDS/DART/REDBUR8544,182168,
/INDS/PLA/THEWER9167,182154,
/MAY/WAU/MIXCHU0382,182018,
/INDS/PHX/GUESTW2822,181949,
/INDS/PIT2/NEXTTE8932,181588,
/INDS/AUS2/BICAPI4476,181455,
/INDS/KC/SAILEI7331,181246,
/INDS/HOU2/KIRKEG6140,181174,
/TISH/VAR/CHRONO4105,181116,
/INDS/PHX2/RODELF6604,181079,
/INDS/STP/XSELLE9907,181068,
/INDS/PIT2/OPKEY84002,180930,
/HELIX/295/CAPLYN5920,180372,
/INDS/DFM/MANAGE0686,180280,
/CC/PLA/PRESLE3204,180126,
/INDS/PHI/RASSLE1434,179781,
/TISH/VAR/KNOCK93089,179752,
/INDS/GLEN/AHEINN5643,179661,
/INDS/STP/FDMGRO6082,179596,
/INDS/PLA/CCA8629097,179571,
/INDS/6060/RAMCON3541,179520,
/INDS/PIT2/BUROHA3240,179504,
/EOO/AVI/THINKI8981,179470,
/TISH/42/SAFRAN4815,179232,
/HUGO/KEAR/TRSCCS7543,179161,
/INDS/COL2/SEMSEE3501,179108,
/ES/MS/EXS5401345,178899,
/TISH/VAR/MANAGE0577,178727,
/INDS/PAL/MEDELO4734,178475,
/VX/DEN/VENTUR1683,178403,
/INDS/NYC3/DITTOP5888,178259,
/CARR/300/EXELIX9082,178222,
/INDS/PHX2/JOSHUA0868,178176,
/SCC/SEA/EQSEAT1916,178081,
/INDS/PAS/STRAIG2528,177713,
/TISH/CS/JSTCAP6975,177008,
/INDS/WC/HARJOT1099,176977,
/SER/MCK/LOUNGE9409,176532,
/INDS/WM/MANAGE6889,176261,
/INDS/6060/INTEGR0823,176259,
/SER/MAD/LOUNGE5813,176206,
/ADVAN/CC/FEDERA1590,176197,
/SYW/HQ/TRIFLA4756,176091,
/TW/VB/TEHELC2621,176000,
/JLL/CHES/HIDDEN3726,175980,
/INDS/LAS/RJRELI4906,175538,
/INDS/135/ELIXIR0837,175421,
/INDS/ABER/BROOKL4976,175104,
/INDS/PAS/MANAGE4086,175066,
/INDS/MAN/POPARC8080,175054,
/INDS/PLA/CYPHER3830,174761,
/CC/PLA/BERKLE5096,174444,
/CARR/LIB/MIYEWI3674,174379,
/VX/DEN2/ABLEFI1820,174014,
/INDS/BOST4/CURIEB1549,173833,
/INDS/DC2/CANCER1639,173825,
/SCC/350/BELLAG7925,173726,
/JLL/DIS/VICTOR8345,173494,
/CARR/EMB/TERAOK9415,173251,
/INDS/BOST3/MAINCA9499,173029,
/JLL/RES/MELONE4828,172986,
/INDS/PAS2/SUNGRE4595,172470,
/INDS/SLC2/GUESTW7410,172456,
/CARR/4800/SITEDT3332,171993,
/INDS/323/UNITED3874,171904,
/CARR/1050/WHISNA7819,171799,
/INDS/SH/MINDFU2056,171618,
/INDS/RAL2/GUESTW5448,171577,
/INDS/BOST/SENSEI6665,171444,
/VX/ARL/DEMARR2958,171239,
/JLL/DIS/MOGULT5467,171148,
/INDS/COL2/MANAGE5362,170897,
/INDS/WM/PERALT9454,170751,
/SER/WP/GUESTW4434,170438,
/SYW/PB/GUESTW2031,170371,
/INDS/BEL/GUESTW7047,169947,
/INDS/GLEN/LAWOFF1833,169644,
/INDS/PHX/AUTOMO1823,169512,
/CARR/4800/HOSPIT7778,169378,
/BR/WE/SLACKL4302,168931,
/INDS/KC/SYNERG3930,168913,
/INDS/FSQ/MOUNTA9236,168463,
/SCC/350/KENNED8970,168224,
/INDS/DED/MANAGE5321,168088,
/INDS/PORT2/GUESTW5603,168070,
/INDS/CHI3/GUESTW8832,167995,
/INDS/NYC3/HUECRY1720,167812,
/INDS/PIT2/MANAGE9846,167806,
/INDS/SFL/COMMON0595,167557,
/INDS/KC/J29CRE4730,167496,
/INDS/1722/NOMINE6588,167182,
/INDS/NYC/ARCTAR6436,166939,
/INDS/PAS2/MANAGE7732,166923,
/SER/MAD/AHEAD97308,166819,
/JLL/SEA/FRANKL3650,166818,
/INDS/152/MANAGE7957,166778,
/CARR/745/VANDER5018,166456,
/INDS/WC/ZAHEDI6994,166296,
/VX/OAK/FHSBUI2853,166292,
/INDS/DC4/MFXSOL1005,166238,
/TISH/AQWA/ILABTE7848,165675,
/INDS/BET/JUNCTI0322,165586,
/INDS/SAN3/MANAGE5690,165270,
/INDS/LAS/PROTEI9984,165156,
/TISH/CS/AAGROU2217,165012,
/SER/WSP/KANEFO1902,164994,
/SER/WSP/GUESTW1431,164867,
/INDS/909/IMAGIN6873,164570,
/HUGO/KEAR/NUWORL2431,164295,
/CARR/WIS/SITEDT9691,164293,
/ENT/300/MANAGE2453,163810,
/JLL/15/GRANTC5100,163684,
/INDS/STP/GRAVES5573,163634,
/INDS/PAS2/RADICA6761,163486,
/INDS/PIT2/CREATI2578,163460,
/VX/DEN2/DANCAP6676,163226,
/INDS/NYC5/INSPIR2351,163088,
/FUSE/HOU/GREATR8923,163023,
/INDS/CHI2/AICEPP3903,162878,
/INDS/KC/V2VENT2497,162590,
/INDS/DC9/MANAGE0783,162565,
/SER/MNT/ISKAGN7213,162540,
/INDS/DC3/MANAGE9120,162398,
/INDS/DART/PERCYL5561,162348,
/INDS/WC/FOUR159466,162102,
/INDS/IRV/BODYVI2231,161999,
/TISH/BEV/JENNIF4325,161913,
/VX/OAK/VERSAR1733,161902,
/INDS/2033/RISC069994,161779,
/CARR/MAM/GOLDBE8841,161689,
/INDS/HOU2/ALLGAN9121,161467,
/INDS/SFL/AURENI0054,161396,
/INDS/1722/STOKES9521,161252,
/INDS/MAN/DIGITA7840,161084,
/ES/MS/TESTTE0114,160976,
/INDS/HUD/ARTISS9712,160875,
/CARR/LIB/REALCO8893,160837,
/CARR/1050/SITEDT2800,160811,
/INDS/BET/NORTHG2063,160426,
/INDS/6601/MANAGE9591,160366,
/PREM/IRV/MANAGE7024,159998,
/CARR/DIA/PHINEA1390,159858,
/INDS/CM/TAUROC1341,159816,
/TISH/42/COVERG2703,159653,
/INDS/SAN2/TIMEBY4933,159569,
/INDS/233/PRIVAC4956,159486,
/SCC/350/WALTER4326,159474,
/INDS/CHAR/EVENTM0496,158952,
/INDS/MAN/GOVISA0083,158943,
/INDS/152/GUESTW5151,158882,
/INDS/CHI2/IARCON7922,158784,
/SER/LA1/LOUNGE0410,158474,
/INDS/DART/ORBISS8147,158387,
/JLL/CHES/DATACR3881,158259,
/INDS/STP/SOHONE7950,158248,
/INDS/PLA/THESHO5933,158059,
/INDS/NYC6/BLOCPO1835,157846,
/SYW/HQ/GREENK8075,157491,
/EOO/AVI/PLATIN8559,157465,
/JLL/LIC/NATURE7834,157333,
/INDS/NYC/AUTHEN6880,157143,
/OLI/CAR/31512C5487,157004,
/CARR/300/HAWAII1871,156971,
/INDS/COL2/WAREMA7169,156893,
/INDS/CHAR/MANAGE6643,156851,
/INDS/TEM/SACKET8316,156723,
/TISH/DC/ALMONI1842,156705,
/INDS/NPB/SINGLE0041,156635,
/SYW/PB/ROGERS2443,156578,
/INDS/233/LOUNGE1835,156480,
/INDS/DIV/GUESTW3319,156353,
/SER/MCK/GUESTW9336,156322,
/INDS/323/OWLBOO9887,155794,
/NYCOS/AA/EILENE7864,155606,
/INDS/NYC/PRIVY47101,155453,
/INDS/AUS3/ARCADI6709,155345,
/TISH/CS/MERQUB7744,154762,
/INDS/LA3/AFTERP8246,154368,
/SER/RID/VMI9981043,154353,
/INDS/PIT2/HEARST2642,154316,
/INDS/PHX2/CADTEL9924,153971,
/INDS/STP/NAMEBU1474,153939,
/COVE/AL/BOURDO2226,153886,
/INDS/1801/SARESR5373,153885,
/EOO/AVI/AYANAB6268,153641,
/INDS/BK/INDUCT0416,153636,
/INDS/SFL/BLAKER4542,153620,
/INDS/PAS/ADELAN7751,153615,
/TISH/DC/TECHAP3223,153268,
/INDS/6701/NEXSTA6666,153184,
/INDS/BET/CRESCE6238,152982,
/INDS/IRV/IMMUNA8384,151937,
/INDS/1PP/BANKER0964,151933,
/INDS/LA1/MENSHE2550,151902,
/INDS/STP/INGRAM7328,151854,
/NYCOS/AA/DIGNOT6926,151424,
/SCC/350/CORAZO9871,151181,
/JLL/15/PINEAP3015,150894,
/CARR/300/SALLIE5264,150783,
/INDS/SLC2/CHINIT1031,150721,
/FUSE/HOU/POSITI2834,150589,
/INDS/WM/ELASTI1273,150582,
/INDS/DED/ROCKYB7746,150322,
/TISH/42/BOARDO9274,150282,
/CARR/ELW/UNITED4166,150243,
/INDS/NYC6/MANAGE2526,149992,
/INDS/ABER/LOUNGE7745,149973,
/SYW/HQ/TIFFPH0189,149811,
/ARG/NYC/GLOBAL6606,149511,
/VX/DEN2/SWBCMO9534,149424,
/INDS/BOST3/PARAGS8315,149327,
/INDS/ABER/TERAGO5543,148985,
/ES/MS/LIZTES7965,148787,
/INDS/PLA/HENDER7012,148694,
/HINE/HOU/WOODLA0633,148612,
/INDS/1801/ENVZON5042,148451,
/INDS/CAM/MANAGE7670,148321,
/FOUR/LAND/APPROS3598,148243,
/SER/LA1/EYP9792350,147832,
/SER/MNT/PEOPLE3981,147563,
/CARR/TYS/SQUADR3857,147555,
/INDS/NYC/MAZAFI7636,147519,
/INDS/ARL2/STRATE6372,147446,
/INDS/NYC5/LIONCA6092,147439,
/INDS/PAS2/RYANMI7736,147114,
/INDS/HY/REDIST1827,147031,
/TISH/1230/INNOVA6052,147012,
/INDS/GLEN/THETOP2007,146832,
/INDS/909/RHAEOS9462,146775,
/INDS/WM/MARKET4506,146692,
/VX/DEN2/AIRICK0828,146604,
/SER/KAN/HEIRLO2325,146510,
/SER/WSP/HGMSTR8890,146329,
/INDS/152/ABSCI52991,146245,
/INDS/BK/DRIVER1147,146179,
/ENT/5500/CORETA5600,146126,
/ES/MS/ZXCINC6037,146118,
/INDS/BK/GILLIB7013,146028,
/INDS/ARL2/MANAGE7841,146017,
/INDS/STP/BELVED8825,145920,
/VX/DEN2/BEEHIV6751,145920,
/INDS/WC/INCLIN6780,145919,
/JLL/CHES/PONTEM5469,145786,
/INDS/TOR2/INDUST7112,145381,
/INDS/NYC8/SRM3375503,145245,
/INDS/DED/NORTHE6863,145155,
/INDS/AUS3/AVANTE6780,145011,
/MC/HOU/NEWPOR2097,144955,
/INDS/DED/ALIMED3363,144827,
/INDS/DART/MATERI4770,144639,
/INDS/PAL/LEGION9396,144484,
/INDS/AUS/THEFOU3994,144358,
/TISH/CON/GUESTW6420,144243,
/INDS/6701/MANAGE1106,144235,
/SER/MAR/HANWHA7033,144207,
/INDS/SAN/VERSOP2756,143967,
/MAY/WAU/LEXDES2610,143901,
/ENT/5500/SHAFNE5995,143843,
/FUSE/HOU/GLOBAL8436,143778,
/CARR/1455/NAHIGI1687,143741,
/INDS/909/AFTONP6171,143387,
/INDS/LA5/SALESA4069,143256,
/YO/CH/SAVAGE4683,143230,
/INDS/NYC6/HESTER7168,143221,
/SER/RID/THELAW4956,143141,
/TISH/AQWA/STEFAN6114,142966,
/INDS/2311/STAGWE2804,142821,
/INDS/PAL/LIMITB0346,142621,
/TISH/1230/BEACHF8920,142594,
/INDS/BOST4/MANAGE0906,142450,
/INDS/SAN2/HALEYS7292,142368,
/HINE/HOU/ATLANT2582,142214,
/INDS/CARM/GUESTW6061,142095,
/SYW/HQ/RESFAD5338,142078,
/INDS/NYC7/NEWSTR8004,142016,
/INDS/LAS/ALPECI0783,141798,
/INDS/1PP/PTSAME4845,141677,
/INDS/CHAR/BEAMSO7928,141527,
/ES/MS/DEMODB5286,141486,
/OLI/CAR/THEWOO6380,141189,
/INDS/SD/CRAFTW7914,141181,
/INDS/DC2/MANAGE5049,140945,
/INDS/2033/LOUNGE1412,140916,
/INDS/TEM/REXELE4944,140743,
/INDS/TOR/MANAGE7128,140586,
/TISH/300/CSCAPI0328,140574,
/INDS/TOR/MAXIMU8348,140313,
/TISH/AQWA/MODULO4732,140284,
/JLL/15/NICHEP4498,140243,
/INDS/NPB/STRUCT7103,140171,
/CARR/MAM/BRIDGE4729,140138,
/INDS/PHI2/MANAGE7459,140117,
/INDS/BK/LOUNGE5120,140045,
/INDS/RAL/RESEAR0369,139959,
/JLL/CHES/MANAGE3080,139932,
/INDS/DC2/CHAMBE1687,139714,
/TISH/1230/GALILE1987,139404,
/INDS/AUS3/CROWDS0944,139403,
/INDS/DC2/GAPPIF3735,139294,
/INDS/ARL/GUESTW1823,139231,
/TISH/595/TRYFIN4414,139136,
/CARR/DIA/ANDERS0829,139096,
/HUGO/KEAR/MMALOG1163,139010,
/CC/PLA/WELBOR2653,138985,
/SER/NYC/AMTEXS1389,138980,
/JLL/LIC/STEWAR9011,138793,
/INDS/STP/PARRMO7990,138754,
/INDS/FSQ/CRE8TI3671,138724,
/FUSE/AUS/TKSOLU1253,138648,
/INDS/323/ZEFENE6423,138608,
/INDS/AUS3/ARCHIT0539,138546,
/TISH/300/MANAGE4384,138520,
/INDS/WC/OMEGAP2557,138414,
/INDS/WM/SECRET1784,138414,
/FUSE/HOU/HYDRAO0588,138310,
/INDS/PHI/PARALL9316,138001,
/TISH/BEV/ANASTA5258,137966,
/HUGO/KEAR/HACHEE8483,137909,
/INDS/NYC6/AGENCY1152,137901,
/INDS/ARL2/NEWINS4249,137856,
/TISH/VAR/COBBLE3958,137855,
/INDS/PLA/TAIHAN5843,137822,
/INDS/NYC8/STYTCH0640,137762,
/INDS/LA1/CDCPRO0862,137625,
/TISH/DC/VOYAGE2276,137422,
/INDS/PHX/PATTER3030,137412,
/SER/WSP/GOLDFA7189,137133,
/INDS/1801/CEPRES5380,137025,
/INDS/DFM/OPTIMI4992,136662,
/INDS/SH/POINTO7581,136571,
/ADVAN/CC/WASHIN8031,136528,
/SER/KAN/MURPHY7224,136487,
/INDS/909/IMAGIN2458,136225,
/INDS/IND/GUESTW2939,136182,
/TISH/333/INTERV5917,135988,
/INDS/STP/ONTIME3341,135980,
/NYCOS/AA/SHEBIT4671,135961,
/MAY/WAU/SLINGS3621,135773,
/INDS/PHX2/PARAMO6040,135746,
/INDS/BK2/LOUNDW7625,135641,
/INDS/HUD/MANAGE8906,135589,
/CC/PLA/SCHOOL7670,135524,
/INDS/DC2/BELLWE5732,135255,
/INDS/CARM/BRIGHT6120,135189,
/CC/PLA/PRESLE4274,135144,
/INDS/SD/OTJARC2241,134269,
/HINE/HOU/METAMO4515,134154,
/TISH/300/BREAKT0979,134133,
/INDS/SEA/RETAIL1316,134092,
/INDS/DC4/MANAGE4513,133984,
/INDS/DC7/MANAGE5245,133913,
/INDS/STP/MONUME4767,133905,
/HINE/HOU2/VOYAGE3915,133861,
/ENT/5500/GIRRAP0485,133713,
/TISH/CHI/RHEAPL3636,133671,
/HUGO/KEAR/MAGOSA0242,133422,
/INDS/NYC/COACHH4718,133413,
/INDS/BOST4/ECOLUM0988,133189,
/INDS/SD/LOANSI5374,133175,
/KILN/PC/UTAHPE7370,133066,
/INDS/BET/GUESTW9720,133032,
/INDS/SAN3/BLOOMJ6406,132761,
/INDS/1PP/PEOPLE5841,132684,
/TISH/BEV/362NCD8349,132574,
/INDS/FSQ/LUSTER2348,132436,
/TISH/BOS/STEELE4900,132417,
/JLL/LIC/NUEVAY8388,132293,
/CARR/TYS/EAGANI3385,132267,
/INDS/NPB/NIRALP3349,132195,
/INDS/SAN3/INDUST4008,131882,
/SER/KAN/ADPARL6473,131875,
/INDS/DART/OYOMOU7887,131839,
/CARR/LAS/THEHAN8597,131734,
/INDS/6060/PAECON5364,131499,
/SER/MAD/GAWRON6771,131495,
/INDS/PIT2/REACHN0504,131399,
/INDS/HUD/BAIBIO3985,131201,
/INDS/1801/CIPHER5019,131072,
/TISH/VAR/GEM1446063,131068,
/INDS/6701/GUESTW0407,131020,
/INDS/CARM/CDWENT1704,130900,
/INDS/NYC5/CULTCA8638,130823,
/DD/ML/DISPAT1710,130761,
/TISH/42/MARLIN2067,130524,
/INDS/CLAY/LOUNGE1271,130364,
/INDS/PAS2/NETREA1766,129873,
/INDS/233/SORAIN3055,129816,
/FUSE/PRO/MELTON4561,129813,
/INDS/BK2/MANAGE0073,129800,
/INDS/NYC/NVIDIA9421,129648,
/INDS/233/UNRIVA4862,129604,
/HELIX/295/NATSAC6121,129388,
/INDS/AUS3/BOOSTL0738,129383,
/INDS/WC/LOUNGE7860,129287,
/ADVAN/LST/VASPAC4301,129223,
/TISH/BEV/TOKENS7930,129173,
/INDS/PAL/JPMORG9739,128964,
/INDS/AUS2/YIPITD2678,128910,
/TISH/5TH/HUDSON8188,128683,
/FOUR/LAND/DONNIN1297,128326,
/FUSE/HOU/TEALEN5671,128301,
/INDS/STP/REDSTO7391,128285,
/INDS/STP/BLANCH8355,128171,
/INDS/LA1/BODEGA7442,128112,
/INDS/NYC6/CLARYO5927,127846,
/YO/CH/HAYESF5904,127756,
/INDS/MAN/AGENCY3944,127380,
/INDS/LA3/V2MANA9736,127284,
/TISH/333/STUDIO2807,127136,
/INDS/6060/CODA879982,127121,
/INDS/BK/TRANSG0061,127030,
/VX/OAK/MANAGE4398,126887,
/INDS/PHX/COMPET1120,126876,
/INDS/6060/AVNOS97147,126743,
/INDS/ARL/ONYX507723,126707,
